,company name,link,position,location,deadline,condition,salary
101,컴즈(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40439749&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·프리랜서,서울 구로구,~ 08/08(일),경력무관 초대졸↑,
102,넷마블(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40296154&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 구로구,채용시,경력 3~7년 대졸↑,
103,(주)클라우드네트웍스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40402341&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/31(토),신입 초대졸↑,
104,(주)클라우드네트웍스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40402321&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/31(토),경력3년↑ 초대졸↑,
105,(주)씨와이,/zf_user/jobs/relay/view?view_type=search&rec_idx=40118543&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 06/26(토),경력무관 학력무관,
106,(주)씨와이,/zf_user/jobs/relay/view?view_type=search&rec_idx=40236410&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/12(월),신입·경력 학력무관,
107,(주)씨와이,/zf_user/jobs/relay/view?view_type=search&rec_idx=40236479&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/12(월),신입·경력 학력무관,
108,(주)쿠캣,/zf_user/jobs/relay/view?view_type=search&rec_idx=40398415&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,오늘마감,경력3년↑ 학력무관,
109,(주)소셜빈,/zf_user/jobs/relay/view?view_type=search&rec_idx=40458258&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력3년↑ 대졸↑,
110,(주)엔엑스테크놀로지,/zf_user/jobs/relay/view?view_type=search&rec_idx=40459994&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 마포구,~ 07/31(토),신입·경력 학력무관,
111,드로닉(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40327646&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 구로구,~ 07/25(일),경력 학력무관,
112,(주)클라우다이크,/zf_user/jobs/relay/view?view_type=search&rec_idx=40348735&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·프리랜서,경기 성남시 수정구,채용시,경력무관 고졸↑,
113,(주)아이오코드,/zf_user/jobs/relay/view?view_type=search&rec_idx=40507957&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,부산 해운대구,~ 08/17(화),경력3년↑ 대졸↑,
114,(주)테스트웍스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40340152&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 송파구,상시채용,경력 1~10년 대졸↑,
115,(주)엘핀,/zf_user/jobs/relay/view?view_type=search&rec_idx=40152574&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 성동구,~ 07/01(목),신입·경력 학력무관,
116,(주)넥슨,/zf_user/jobs/relay/view?view_type=search&rec_idx=40470362&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,채용시,경력 1~3년 학력무관,
117,(주)아이하트,/zf_user/jobs/relay/view?view_type=search&rec_idx=40417336&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 금천구,~ 06/25(금),경력5년↑ 학력무관,
118,(주)제이엘유,/zf_user/jobs/relay/view?view_type=search&rec_idx=40453065&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,경기 수원시 영통구,~ 06/27(일),경력3년↑ 초대졸↑,
119,키키아이(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40074305&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,채용시,경력무관 대졸↑,
120,(주)헤이드컴퍼니,/zf_user/jobs/relay/view?view_type=search&rec_idx=40374082&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/31(토),경력무관 고졸↑,
121,(주)헤이드컴퍼니,/zf_user/jobs/relay/view?view_type=search&rec_idx=40425897&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/07(토),경력 2~7년 고졸↑,
122,서린정보기술(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40426244&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/23(수),신입·경력 학력무관,
123,베스핀글로벌(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40501534&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/31(토),경력2년↑ 학력무관,
124,베스핀글로벌(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40501651&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 08/16(월),경력3년↑ 학력무관,
125,베스핀글로벌(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40501620&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 08/16(월),경력2년↑ 학력무관,
126,베스핀글로벌(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40500623&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 08/16(월),경력7년↑ 학력무관,
127,(주)바나나톡,/zf_user/jobs/relay/view?view_type=search&rec_idx=40425293&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/07(토),경력무관 학력무관,
128,(주)브랜디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40305111&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/23(금),경력1년↑ 학력무관,
129,메가존클라우드(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=39665714&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력무관 학력무관,
130,한국오라클,/zf_user/jobs/relay/view?view_type=search&rec_idx=40313325&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/23(금),경력13년↓ 학력무관,
131,㈜피앤피시큐어,/zf_user/jobs/relay/view?view_type=search&rec_idx=40389021&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,오늘마감,경력무관 학력무관,
132,(주)와이비엠넷,/zf_user/jobs/relay/view?view_type=search&rec_idx=40417111&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,~ 07/07(수),경력무관 대졸↑,
133,(주)케이아이엔엑스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40487508&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,내일마감,경력2년↑ 대졸↑,
134,메가존(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40086720&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력 학력무관,
135,(주)맨파워그룹코리아,/zf_user/jobs/relay/view?view_type=search&rec_idx=40495650&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·파견직 (정규직 전환가능),서울 종로구,~ 06/25(금),신입·경력 학력무관,
136,㈜비즈테크파트너스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40274910&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 마포구,~ 07/17(토),신입·경력 초대졸↑,
137,굿모닝아이텍(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40402614&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,대전 서구,~ 08/03(화),신입 대졸↑,
138,굿모닝아이텍(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40403138&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,울산 중구,~ 08/03(화),신입 대졸↑,
139,(주)에이아이스페라,/zf_user/jobs/relay/view?view_type=search&rec_idx=40135515&location=ts&searchword=AZURE&searchType=search&paid_fl=n,인턴직,서울 성동구,~ 06/28(월),경력무관 학력무관,
140,KOG,/zf_user/jobs/relay/view?view_type=search&rec_idx=40448179&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,대구 중구,채용시,경력무관 학력무관,
141,디딤365(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40481033&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 금천구,~ 08/14(토),신입·경력 학력무관,
142,메가존클라우드(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40189581&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력3년↑ 학력무관,
143,디토닉(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40399037&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 안양시 동안구,~ 06/22(화),경력1년↑ 학력무관,
144,지오시스(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=39779581&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),신입·경력 대졸↑,
145,씨엠씨머티리얼즈코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40188663&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 평택시,~ 07/06(화),경력5년↑ 대졸↑,
146,(주)자이냅스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40380390&location=ts&searchword=AZURE&searchType=search&paid_fl=n,전문연구요원·병역특례,서울 강남구,~ 07/31(토),경력무관 석사↑,
147,(주)에프엑스기어,/zf_user/jobs/relay/view?view_type=search&rec_idx=40321476&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),신입·경력 대졸↑,
148,(주)시스콘,/zf_user/jobs/relay/view?view_type=search&rec_idx=40326163&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,인천 서구,~ 07/25(일),경력무관 대졸↑,
149,(주)담담사무소,/zf_user/jobs/relay/view?view_type=search&rec_idx=40372418&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 마포구,~ 07/31(토),경력무관 학력무관,
150,(주)엘리스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40401366&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,상시채용,경력무관 학력무관,
151,(주)그란코,/zf_user/jobs/relay/view?view_type=search&rec_idx=40483564&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 안산시 단원구,~ 07/31(토),경력 1~10년 초대졸↑,
152,에이치로보틱스(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40362776&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,인천 연수구,~ 06/30(수),경력무관 대졸↑,"6,000~7,000"
153,시프트원(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40431768&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/07(토),신입·경력 대졸↑,
154,(주)지아이비타,/zf_user/jobs/relay/view?view_type=search&rec_idx=40449813&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/10(화),경력3년↑ 대졸↑,
155,(주)헬로디지털,/zf_user/jobs/relay/view?view_type=search&rec_idx=40456465&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·기간제,서울 성동구,~ 08/10(화),경력무관 초대졸↑,
156,(주)아이오코드,/zf_user/jobs/relay/view?view_type=search&rec_idx=40505118&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,부산 해운대구,~ 07/18(일),경력3년↑ 대졸↑,
157,(주)미디움,/zf_user/jobs/relay/view?view_type=search&rec_idx=40414213&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/07(수),경력무관 학력무관,
158,(주)수퍼트리,/zf_user/jobs/relay/view?view_type=search&rec_idx=40482559&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/30(금),경력무관 학력무관,
159,주식회사 텐,/zf_user/jobs/relay/view?view_type=search&rec_idx=40501496&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/27(일),경력무관 학력무관,
160,(주)자동차공학연구소,/zf_user/jobs/relay/view?view_type=search&rec_idx=40434326&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 성북구,채용시,경력무관 초대졸↑,
161,(주)바질컴퍼니,/zf_user/jobs/relay/view?view_type=search&rec_idx=40479370&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,부산 사상구,~ 08/14(토),경력무관 대졸↑,
162,더블디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40395363&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,대구 수성구,~ 08/02(월),경력1년↑ 초대졸↑,
163,(주)뮤직플랫,/zf_user/jobs/relay/view?view_type=search&rec_idx=40507533&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 마포구,~ 07/18(일),경력무관 학력무관,
164,(주)에이쏠컴퍼니,/zf_user/jobs/relay/view?view_type=search&rec_idx=40341318&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 성북구,~ 07/26(월),경력무관 대졸↑,
165,더블디,/zf_user/jobs/relay/view?view_type=search&rec_idx=40395328&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,대구 수성구,~ 08/02(월),경력1년↑ 초대졸↑,
166,(주)브로드밴드아이디씨,/zf_user/jobs/relay/view?view_type=search&rec_idx=40134229&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,~ 06/28(월),신입·경력 학력무관,
167,콘센트릭스서비스코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40272717&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,상시채용,경력1년↑ 대졸↑,
168,콘센트릭스서비스코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40393785&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,상시채용,경력1년↑ 대졸↑,
169,콘센트릭스서비스코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40429266&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,상시채용,경력1년↑ 초대졸↑,
170,㈜코리아서버호스팅,/zf_user/jobs/relay/view?view_type=search&rec_idx=40495262&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,채용시,경력무관 학력무관,
171,(주)위메이드,/zf_user/jobs/relay/view?view_type=search&rec_idx=40101006&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,채용시,경력 학력무관,
172,필라테크,/zf_user/jobs/relay/view?view_type=search&rec_idx=40347729&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,채용시,신입·경력 학력무관,
173,(주)유더블유에스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40170719&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/03(토),신입·경력 학력무관,
174,(주)이호스트아이씨티,/zf_user/jobs/relay/view?view_type=search&rec_idx=40283356&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 금천구,채용시,경력3년↑ 대졸↑,
175,후지쯔코리아테크놀러지(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40210982&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 구로구,~ 07/09(금),신입·경력 고졸↑,
176,(주)소프트넷,/zf_user/jobs/relay/view?view_type=search&rec_idx=40221270&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/10(토),신입·경력 초대졸↑,
177,(주)퓨처로봇,/zf_user/jobs/relay/view?view_type=search&rec_idx=40374690&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/31(토),경력3년↑ 고졸↑,
178,헬로우파트너스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40513316&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/04(일),경력5년↑ 학력무관,
179,(주)엑스노아코리아,/zf_user/jobs/relay/view?view_type=search&rec_idx=40211468&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 서초구,~ 07/09(금),경력 1~15년 초대졸↑,
180,소프트웨어원코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40377187&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/31(토),신입·경력 초대졸↑,
181,(주)맥스트,/zf_user/jobs/relay/view?view_type=search&rec_idx=40382169&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/02(금),신입·경력 대졸↑,
182,(주)커스토머인사이트,/zf_user/jobs/relay/view?view_type=search&rec_idx=40384117&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 송파구,~ 08/01(일),경력무관 대졸↑,
183,피트릭스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40416426&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,채용시,경력3년↑ 초대졸↑,
184,겜마콘코리아(유),/zf_user/jobs/relay/view?view_type=search&rec_idx=40495986&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 강남구,~ 08/16(월),경력3년↑ 학력무관,
185,코차이나티앤씨리미티드한국사무소,/zf_user/jobs/relay/view?view_type=search&rec_idx=40121876&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 중구,~ 06/26(토),경력 3~5년 대졸↑,
186,(주)브레인커머스,/zf_user/jobs/relay/view?view_type=search&rec_idx=40496882&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 안양시 동안구,~ 07/17(토),경력5년↑ 초대졸↑,
187,에이브(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40199559&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 강남구,~ 06/30(수),경력 3~15년 초대졸↑,
188,에이브(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40199538&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직·계약직,서울 강남구,~ 06/30(수),경력 7~15년 초대졸↑,
189,파이시큐어,/zf_user/jobs/relay/view?view_type=search&rec_idx=40300429&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/22(목),신입·경력 학력무관,
190,굿커리어,/zf_user/jobs/relay/view?view_type=search&rec_idx=40396436&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 평택시,~ 07/03(토),경력5년↑ 대졸↑,
191,한영회계법인,/zf_user/jobs/relay/view?view_type=search&rec_idx=40384151&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 영등포구,채용시,경력1년↑ 대졸↑,
192,한영회계법인,/zf_user/jobs/relay/view?view_type=search&rec_idx=40473492&location=ts&searchword=AZURE&searchType=search&paid_fl=n,인턴직,서울 영등포구,내일마감,신입 대졸↑,
193,한국오라클,/zf_user/jobs/relay/view?view_type=search&rec_idx=40381672&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 08/01(일),경력13년↓ 대졸↑,
194,(주)맨파워코리아,/zf_user/jobs/relay/view?view_type=search&rec_idx=40492369&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/16(금),경력 2~10년 대졸↑,
195,(주)휴넷,/zf_user/jobs/relay/view?view_type=search&rec_idx=40475996&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 구로구,~ 06/30(수),경력2년↑ 초대졸↑,
196,(주)베베쿡,/zf_user/jobs/relay/view?view_type=search&rec_idx=40201038&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 06/30(수),경력2년↑ 초대졸↑,
197,서린상사㈜,/zf_user/jobs/relay/view?view_type=search&rec_idx=40112473&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,상시채용,경력 3~10년 초대졸↑,
198,예스이십사㈜,/zf_user/jobs/relay/view?view_type=search&rec_idx=40307746&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 영등포구,오늘마감,경력 5~15년 초대졸↑,
199,㈜제이브이엠,/zf_user/jobs/relay/view?view_type=search&rec_idx=40273370&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,대구 달서구,채용시,신입·경력 학력무관,
200,제니스앤컴퍼니(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40334941&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,서울 강남구,~ 07/26(월),경력무관 고졸↑,
201,엔에이치엔(주),/zf_user/jobs/relay/view?view_type=search&rec_idx=40396184&location=ts&searchword=AZURE&searchType=search&paid_fl=n,정규직,경기 성남시 분당구,채용시,경력3년↑ 학력무관,
